Timestamp,Window_Title,Hour_of_Day,Day_of_Week,Is_Evening,Is_Early_Morning,Minute_of_Day,Session_Duration_Seconds,Total_Session_Duration_Seconds,Consecutive_Window_Count,Seconds_Since_Last_Switch,Total_Switches_So_Far,Unique_Windows_Last_10,Is_First_in_Hour,Cumulative_Work_Seconds,Time_Bucket,Switches_Last_15min,Switching_Rate_Per_Hour,Session_Length_vs_Average,Is_Extended_Session,Is_Brief_Session
2025-11-08 19:06:57,Anaconda Prompt - python  data.py,19,Saturday,True,False,1146,5,15,1,0,3,1,1,0,Evening,1,4.0,0.10720207826663719,False,True
2025-11-08 19:07:02,Anaconda Prompt - python  data.py,19,Saturday,True,False,1147,10,15,2,5,3,1,0,5,Evening,1,4.0,0.10720207826663719,False,True
2025-11-08 19:07:07,Anaconda Prompt - python  data.py,19,Saturday,True,False,1147,15,15,3,10,3,1,0,10,Evening,1,4.0,0.10720207826663719,False,True
2025-11-08 19:07:12,Preview README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1147,5,5,1,0,1,2,0,15,Evening,2,8.0,0.035734026088879066,False,True
2025-11-08 19:07:17,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1147,5,20,1,0,4,3,0,20,Evening,3,12.0,0.14293610435551626,False,True
2025-11-08 19:07:22,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1147,10,20,2,5,4,3,0,25,Evening,3,12.0,0.14293610435551626,False,True
2025-11-08 19:07:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1147,15,20,3,10,4,3,0,30,Evening,3,12.0,0.14293610435551626,False,True
2025-11-08 19:07:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1147,20,20,4,15,4,3,0,35,Evening,3,12.0,0.14293610435551626,False,True
2025-11-08 19:07:37,WhatsApp,19,Saturday,True,False,1147,5,15,1,0,3,4,0,40,Evening,4,16.0,0.10720207826663719,False,True
2025-11-08 19:07:42,WhatsApp,19,Saturday,True,False,1147,10,15,2,5,3,4,0,45,Evening,4,16.0,0.10720207826663719,False,True
2025-11-08 19:07:47,WhatsApp,19,Saturday,True,False,1147,15,15,3,10,3,4,0,50,Evening,4,16.0,0.10720207826663719,False,True
2025-11-08 19:07:52,Preview README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1147,5,5,1,0,1,4,0,55,Evening,5,20.0,0.035734026088879066,False,True
2025-11-08 19:07:57,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1147,5,5,1,0,1,3,0,60,Evening,6,24.0,0.035734026088879066,False,True
2025-11-08 19:08:02,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,5,20,1,0,4,4,0,65,Evening,7,28.0,0.14293610435551626,False,True
2025-11-08 19:08:07,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,10,20,2,5,4,4,0,70,Evening,7,28.0,0.14293610435551626,False,True
2025-11-08 19:08:12,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,15,20,3,10,4,4,0,75,Evening,7,28.0,0.14293610435551626,False,True
2025-11-08 19:08:17,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,20,20,4,15,4,4,0,80,Evening,7,28.0,0.14293610435551626,False,True
2025-11-08 19:08:22,Error - Google Chrome,19,Saturday,True,False,1148,5,5,1,0,1,5,0,85,Evening,8,32.0,0.035734026088879066,False,True
2025-11-08 19:08:27,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,5,20,1,0,4,5,0,90,Evening,9,36.0,0.14293610435551626,False,True
2025-11-08 19:08:32,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,10,20,2,5,4,5,0,95,Evening,9,36.0,0.14293610435551626,False,True
2025-11-08 19:08:37,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,15,20,3,10,4,4,0,100,Evening,9,36.0,0.14293610435551626,False,True
2025-11-08 19:08:42,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1148,20,20,4,15,4,3,0,105,Evening,9,36.0,0.14293610435551626,False,True
2025-11-08 19:08:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1148,5,5,1,0,1,3,0,110,Evening,10,40.0,0.035734026088879066,False,True
2025-11-08 19:08:52,WhatsApp,19,Saturday,True,False,1148,5,15,1,0,3,4,0,115,Evening,11,44.0,0.10720207826663719,False,True
2025-11-08 19:08:57,WhatsApp,19,Saturday,True,False,1148,10,15,2,5,3,4,0,120,Evening,11,44.0,0.10720207826663719,False,True
2025-11-08 19:09:02,WhatsApp,19,Saturday,True,False,1149,15,15,3,10,3,4,0,125,Evening,11,44.0,0.10720207826663719,False,True
2025-11-08 19:09:07,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,5,45,1,0,9,4,0,130,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:12,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,10,45,2,5,9,3,0,135,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:17,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,15,45,3,10,9,3,0,140,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:22,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,20,45,4,15,9,3,0,145,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,25,45,5,20,9,3,0,150,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,30,45,6,25,9,2,0,155,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:37,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,35,45,7,30,9,2,0,160,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:42,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,40,45,8,35,9,2,0,165,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1149,45,45,9,40,9,2,0,170,Evening,12,48.0,0.3216062347999116,False,True
2025-11-08 19:09:52,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1149,5,10,1,0,2,2,0,175,Evening,13,52.0,0.07146805217775813,False,True
2025-11-08 19:09:57,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1149,10,10,2,5,2,2,0,180,Evening,13,52.0,0.07146805217775813,False,True
2025-11-08 19:10:02,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,5,15,1,0,3,3,0,185,Evening,14,56.0,0.10720207826663719,False,True
2025-11-08 19:10:07,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,10,15,2,5,3,3,0,190,Evening,14,56.0,0.10720207826663719,False,True
2025-11-08 19:10:12,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,15,15,3,10,3,3,0,195,Evening,14,56.0,0.10720207826663719,False,True
2025-11-08 19:10:17,Anaconda Prompt - python  data.py,19,Saturday,True,False,1150,5,5,1,0,1,4,0,200,Evening,15,60.0,0.035734026088879066,False,True
2025-11-08 19:10:22,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,5,10,1,0,2,4,0,205,Evening,16,64.0,0.07146805217775813,False,True
2025-11-08 19:10:27,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,10,10,2,5,2,4,0,210,Evening,16,64.0,0.07146805217775813,False,True
2025-11-08 19:10:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1150,5,10,1,0,2,4,0,215,Evening,17,68.0,0.07146805217775813,False,True
2025-11-08 19:10:37,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1150,10,10,2,5,2,4,0,220,Evening,17,68.0,0.07146805217775813,False,True
2025-11-08 19:10:42,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,5,10,1,0,2,4,0,225,Evening,18,72.0,0.07146805217775813,False,True
2025-11-08 19:10:47,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,10,10,2,5,2,3,0,230,Evening,18,72.0,0.07146805217775813,False,True
2025-11-08 19:10:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1150,5,5,1,0,1,3,0,235,Evening,19,76.0,0.035734026088879066,False,True
2025-11-08 19:10:57,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1150,5,25,1,0,5,3,0,240,Evening,20,80.0,0.1786701304443953,False,True
2025-11-08 19:11:02,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,10,25,2,5,5,3,0,245,Evening,20,80.0,0.1786701304443953,False,True
2025-11-08 19:11:07,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,15,25,3,10,5,2,0,250,Evening,20,80.0,0.1786701304443953,False,True
2025-11-08 19:11:12,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,20,25,4,15,5,2,0,255,Evening,20,80.0,0.1786701304443953,False,True
2025-11-08 19:11:17,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,25,25,5,20,5,2,0,260,Evening,20,80.0,0.1786701304443953,False,True
2025-11-08 19:11:22,app_CSV.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,5,5,1,0,1,3,0,265,Evening,21,84.0,0.035734026088879066,False,True
2025-11-08 19:11:27,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,5,15,1,0,3,3,0,270,Evening,22,88.0,0.10720207826663719,False,True
2025-11-08 19:11:32,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,10,15,2,5,3,3,0,275,Evening,22,88.0,0.10720207826663719,False,True
2025-11-08 19:11:37,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1151,15,15,3,10,3,3,0,280,Evening,22,88.0,0.10720207826663719,False,True
2025-11-08 19:11:42,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1151,5,40,1,0,8,3,0,285,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:11:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1151,10,40,2,5,8,3,0,290,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:11:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1151,15,40,3,10,8,3,0,295,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:11:57,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1151,20,40,4,15,8,3,0,300,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:12:02,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,25,40,5,20,8,3,0,305,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:12:07,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,30,40,6,25,8,3,0,310,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:12:12,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,35,40,7,30,8,2,0,315,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:12:17,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,40,40,8,35,8,2,0,320,Evening,23,92.0,0.2858722087110325,False,True
2025-11-08 19:12:22,Run,19,Saturday,True,False,1152,5,5,1,0,1,3,0,325,Evening,24,96.0,0.035734026088879066,False,True
2025-11-08 19:12:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,5,35,1,0,7,2,0,330,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,10,35,2,5,7,2,0,335,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:37,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,15,35,3,10,7,2,0,340,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:42,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,20,35,4,15,7,2,0,345,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,25,35,5,20,7,2,0,350,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,30,35,6,25,7,2,0,355,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:12:57,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1152,35,35,7,30,7,2,0,360,Evening,25,100.0,0.2501381826221534,False,True
2025-11-08 19:13:02,Run,19,Saturday,True,False,1153,5,5,1,0,1,2,0,365,Evening,26,104.0,0.035734026088879066,False,True
2025-11-08 19:13:07,Browse,19,Saturday,True,False,1153,5,5,1,0,1,3,0,370,Evening,27,108.0,0.035734026088879066,False,True
2025-11-08 19:13:12,Run,19,Saturday,True,False,1153,5,5,1,0,1,3,0,375,Evening,28,112.0,0.035734026088879066,False,True
2025-11-08 19:13:17,Program Manager,19,Saturday,True,False,1153,5,5,1,0,1,4,0,380,Evening,29,116.0,0.035734026088879066,False,True
2025-11-08 19:13:22,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,5,35,1,0,7,4,0,385,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,10,35,2,5,7,4,0,390,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,15,35,3,10,7,4,0,395,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:37,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,20,35,4,15,7,4,0,400,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:42,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,25,35,5,20,7,4,0,405,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,30,35,6,25,7,4,0,410,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1153,35,35,7,30,7,4,0,415,Evening,30,120.0,0.2501381826221534,False,True
2025-11-08 19:13:57,Run,19,Saturday,True,False,1153,5,5,1,0,1,3,0,420,Evening,31,124.00000000000001,0.035734026088879066,False,True
2025-11-08 19:14:02,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1154,5,15,1,0,3,3,0,425,Evening,32,128.0,0.10720207826663719,False,True
2025-11-08 19:14:07,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1154,10,15,2,5,3,2,0,430,Evening,32,128.0,0.10720207826663719,False,True
2025-11-08 19:14:12,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1154,15,15,3,10,3,2,0,435,Evening,32,128.0,0.10720207826663719,False,True
2025-11-08 19:14:17,Search,19,Saturday,True,False,1154,5,5,1,0,1,3,0,440,Evening,33,132.0,0.035734026088879066,False,True
2025-11-08 19:14:22,Administrator: Command Prompt,19,Saturday,True,False,1154,5,5,1,0,1,4,0,445,Evening,34,136.0,0.035734026088879066,False,True
2025-11-08 19:14:27,Run,19,Saturday,True,False,1154,5,5,1,0,1,4,0,450,Evening,35,140.0,0.035734026088879066,False,True
2025-11-08 19:14:32,Administrator: Command Prompt,19,Saturday,True,False,1154,5,15,1,0,3,4,0,455,Evening,36,144.0,0.10720207826663719,False,True
2025-11-08 19:14:37,Administrator: Command Prompt,19,Saturday,True,False,1154,10,15,2,5,3,4,0,460,Evening,36,144.0,0.10720207826663719,False,True
2025-11-08 19:14:42,Administrator: Command Prompt,19,Saturday,True,False,1154,15,15,3,10,3,4,0,465,Evening,36,144.0,0.10720207826663719,False,True
2025-11-08 19:14:47,Select Administrator: Command Prompt,19,Saturday,True,False,1154,5,10,1,0,2,5,0,470,Evening,37,148.0,0.07146805217775813,False,True
2025-11-08 19:14:52,Select Administrator: Command Prompt,19,Saturday,True,False,1154,10,10,2,5,2,5,0,475,Evening,37,148.0,0.07146805217775813,False,True
2025-11-08 19:14:57,Administrator: Command Prompt,19,Saturday,True,False,1154,5,10,1,0,2,5,0,480,Evening,38,152.0,0.07146805217775813,False,True
2025-11-08 19:15:02,Administrator: Command Prompt,19,Saturday,True,False,1155,10,10,2,5,2,4,0,485,Evening,38,152.0,0.07146805217775813,False,True
2025-11-08 19:15:07,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,5,20,1,0,4,4,0,490,Evening,39,156.0,0.14293610435551626,False,True
2025-11-08 19:15:12,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,10,20,2,5,4,4,0,495,Evening,39,156.0,0.14293610435551626,False,True
2025-11-08 19:15:17,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,15,20,3,10,4,3,0,500,Evening,39,156.0,0.14293610435551626,False,True
2025-11-08 19:15:22,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,20,20,4,15,4,3,0,505,Evening,39,156.0,0.14293610435551626,False,True
2025-11-08 19:15:27,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1155,5,5,1,0,1,4,0,510,Evening,40,160.0,0.035734026088879066,False,True
2025-11-08 19:15:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,5,10,1,0,2,4,0,515,Evening,41,164.0,0.07146805217775813,False,True
2025-11-08 19:15:37,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,10,10,2,5,2,4,0,520,Evening,41,164.0,0.07146805217775813,False,True
2025-11-08 19:15:42,Anaconda Prompt - python  data.py,19,Saturday,True,False,1155,5,5,1,0,1,4,0,525,Evening,42,168.0,0.035734026088879066,False,True
2025-11-08 19:15:47,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,5,10,1,0,2,4,0,530,Evening,43,172.0,0.07146805217775813,False,True
2025-11-08 19:15:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1155,10,10,2,5,2,3,0,535,Evening,43,172.0,0.07146805217775813,False,True
2025-11-08 19:15:57,Anaconda Prompt - python  data.py,19,Saturday,True,False,1155,5,15,1,0,3,3,0,540,Evening,44,176.0,0.10720207826663719,False,True
2025-11-08 19:16:02,Anaconda Prompt - python  data.py,19,Saturday,True,False,1156,10,15,2,5,3,3,0,545,Evening,44,176.0,0.10720207826663719,False,True
2025-11-08 19:16:07,Anaconda Prompt - python  data.py,19,Saturday,True,False,1156,15,15,3,10,3,3,0,550,Evening,44,176.0,0.10720207826663719,False,True
2025-11-08 19:16:12,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,5,15,1,0,3,3,0,555,Evening,45,180.0,0.10720207826663719,False,True
2025-11-08 19:16:17,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,10,15,2,5,3,3,0,560,Evening,45,180.0,0.10720207826663719,False,True
2025-11-08 19:16:22,app.py - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,15,15,3,10,3,3,0,565,Evening,45,180.0,0.10720207826663719,False,True
2025-11-08 19:16:27,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,5,55,1,0,11,4,0,570,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:32,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,10,55,2,5,11,4,0,575,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:37,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,15,55,3,10,11,4,0,580,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:42,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,20,55,4,15,11,3,0,585,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:47,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,25,55,5,20,11,3,0,590,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:52,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,30,55,6,25,11,3,0,595,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:16:57,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1156,35,55,7,30,11,2,0,600,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:17:02,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,40,55,8,35,11,2,0,605,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:17:07,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,45,55,9,40,11,2,0,610,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:17:12,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,50,55,10,45,11,1,0,615,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:17:17,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,55,55,11,50,11,1,0,620,Evening,46,184.0,0.3930742869776697,False,True
2025-11-08 19:17:22,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1157,5,15,1,0,3,2,0,625,Evening,47,188.0,0.10720207826663719,False,True
2025-11-08 19:17:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1157,10,15,2,5,3,2,0,630,Evening,47,188.0,0.10720207826663719,False,True
2025-11-08 19:17:32,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1157,15,15,3,10,3,2,0,635,Evening,47,188.0,0.10720207826663719,False,True
2025-11-08 19:17:37,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,5,10,1,0,2,2,0,640,Evening,48,192.0,0.07146805217775813,False,True
2025-11-08 19:17:42,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1157,10,10,2,5,2,2,0,645,Evening,48,192.0,0.07146805217775813,False,True
2025-11-08 19:17:47,Cognitive Health - Google Chrome,19,Saturday,True,False,1157,5,15,1,0,3,3,0,650,Evening,49,196.0,0.10720207826663719,False,True
2025-11-08 19:17:52,Cognitive Health - Google Chrome,19,Saturday,True,False,1157,10,15,2,5,3,3,0,655,Evening,49,196.0,0.10720207826663719,False,True
2025-11-08 19:17:57,Cognitive Health - Google Chrome,19,Saturday,True,False,1157,15,15,3,10,3,3,0,660,Evening,49,196.0,0.10720207826663719,False,True
2025-11-08 19:18:02,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1158,5,5,1,0,1,3,0,665,Evening,50,200.0,0.035734026088879066,False,True
2025-11-08 19:18:07,Cognitive Health - Google Chrome,19,Saturday,True,False,1158,5,10,1,0,2,3,0,670,Evening,51,204.0,0.07146805217775813,False,True
2025-11-08 19:18:12,Cognitive Health - Google Chrome,19,Saturday,True,False,1158,10,10,2,5,2,3,0,675,Evening,51,204.0,0.07146805217775813,False,True
2025-11-08 19:18:17,README.md - HackPrinceton [Codespaces: organic space umbrella] - Visual Studio Code - Google Chrome,19,Saturday,True,False,1158,5,5,1,0,1,3,0,680,Evening,52,208.0,0.035734026088879066,False,True
2025-11-08 19:18:22,Cognitive Health - Google Chrome,19,Saturday,True,False,1158,5,5,1,0,1,2,0,685,Evening,53,212.0,0.035734026088879066,False,True
2025-11-08 19:18:27,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1158,5,5,1,0,1,3,0,690,Evening,54,216.0,0.035734026088879066,False,True
2025-11-08 19:18:32,Anaconda Prompt - python  data.py,19,Saturday,True,False,1158,5,20,1,0,4,4,0,695,Evening,55,220.0,0.14293610435551626,False,True
2025-11-08 19:18:37,Anaconda Prompt - python  data.py,19,Saturday,True,False,1158,10,20,2,5,4,4,0,700,Evening,55,220.0,0.14293610435551626,False,True
2025-11-08 19:18:42,Anaconda Prompt - python  data.py,19,Saturday,True,False,1158,15,20,3,10,4,4,0,705,Evening,55,220.0,0.14293610435551626,False,True
2025-11-08 19:18:47,Anaconda Prompt - python  data.py,19,Saturday,True,False,1158,20,20,4,15,4,4,0,710,Evening,55,220.0,0.14293610435551626,False,True
2025-11-08 19:18:52,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1158,5,40,1,0,8,4,0,715,Evening,56,224.0,0.2858722087110325,False,True
2025-11-08 19:18:57,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1158,10,40,2,5,8,4,0,720,Evening,56,224.0,0.2858722087110325,False,True
2025-11-08 19:19:02,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1159,15,40,3,10,8,4,0,725,Evening,56,224.0,0.2858722087110325,False,True
2025-11-08 19:19:07,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1159,20,40,4,15,8,3,0,730,Evening,56,224.0,0.2858722087110325,False,True
2025-11-08 19:19:12,Removing secrets before pushing to repository - Claude - Google Chrome,19,Saturday,True,False,1159,25,40,5,20,8,2,0,735,Evening,56,224.0,0.2858722087110325,False,True
